Long,Lat,OGF_ID,ENGLISH_NAME,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,OBJECTID
-79.275382055871,43.7252896027172,127913334,Dale Pharmacy,9 Chelwood Road,Unit A, ,Toronto,M1K2K5,762650
-79.5620426370928,43.609406569069904,127913343,Queensway Health Pharma Centre,150 Sherway Drive, , ,Toronto,M9C1A5,762659
-79.2770911592316,43.7572501082415,127913348,Doctors Pharmacy,1261 Kennedy Road,Unit B, ,Toronto,M1P2L4,762664
-79.5110433242265,43.6477304781728,127913453,Shoppers Drug Mart #808,3010 Bloor Street West, , ,Toronto,M8X1C2,762673
-79.3108173687013,43.7424568040864,127913457,Drug Store Pharmacy #4225,1450 Lawrence Avenue East, , ,Toronto,M4A2S8,762677
-79.5116913309842,43.721777091124004,127913458,Sheridan I.D.A. Pharmacy,1700 Wilson Avenue,Unit 57, ,Toronto,M3L1B2,762678
-79.4890633143183,43.614791773411206,127913465,Mimico Pharmacy,2408 Lake Shore Boulevard West, , ,Toronto,M8V1C4,762685
-79.55451174418,43.7166076882203,127913466,Rexdale Mall Pharmacy,2267 Islington Avenue,Unit 6, ,Toronto,M9W6X4,762686
-79.4261795001377,43.68138468802421,127913468,Christie Pharmacy,697 St. Clair Avenue West, , ,Toronto,M6C1B2,762688
-79.41222629442,43.6670091861495,127913482,Thu Pharmacy,868 Bathurst Street, , ,Toronto,M5R3G3,762702
-79.53986462865942,43.593864567371995,127913483,Shoppers Drug Mart # 903,3730 Lake Shore Boulevard West,Unit 102, ,Toronto,M8W1N6,762703
-79.3919879966561,43.7654653043483,127913495,Ultima Pharmacy,311 Sheppard Avenue East, , ,Toronto,M2N3B3,762715
-79.2101212384013,43.763747812478506,127913503,Extendicare/scarboro,3830 Lawrence Avenue East, , ,Toronto,M1G1R6,762723
-79.4016130915204,43.672524287609995,127913535,St. George Care Community,225 St George Street, , ,Toronto,M5R2M2,762755
-79.5285289331412,43.6855263839874,127913536,Royal York Pharmacy,1436 Royal York Road, , ,Toronto,M9P3A9,762756
-79.31935706761949,43.6992125961067,127913537,Shoppers Drug Mart #1287,1500 Woodbine Avenue, , ,Toronto,M4C4G9,762757
-79.48305761376571,43.630250276405704,127913545,Sobeys Pharmacy #7222,125 The Queensway, , ,Toronto,L4V1W2,762765
-79.5076464210025,43.6234510740683,127911848,Costco Pharmacy #524,50 Queen Elizabeth Boulevard, , ,Toronto,M8Z1M1,762769
-79.2002866385215,43.8008184194281,127911854,Malvern Drug Mart,1152 Morningside Avenue, , ,Toronto,M1B3A4,762774
-79.3449983741347,43.680233091588,127911857,Pape Drug Mart,751 Pape Avenue, , ,Toronto,M4K3T1,762777
-79.4332444984378,43.636509979818705,127911866,Lakeside Long Term Care Centre,150 Dunn Avenue, , ,Toronto,M6K2R6,762782
-79.5235907315824,43.6857007842482,127911869,Larose Pharmacy,140 La Rose Avenue, , ,Toronto,M9P1B2,762785
-79.47337671758821,43.7085040905843,127911872,Wal-Mart Pharmacy,1305 Lawrence Avenue West, , ,Toronto,M6L1A5,762788
-79.5439671390915,43.697140985302894,127911890,Westown Pharmacy,235 Dixon Road, , ,Toronto,M9P2M5,762800
-79.43069739795979,43.64030728060389,127911892,Elm Grove Living Centre,35 Elm Grove Avenue, , ,Toronto,M6K2J2,762802
-79.3034556664833,43.7439691046926,127911894,Wexford (The),1860 Lawrence Avenue East, , ,Toronto,M1R5B1,762804
-79.48084392171958,43.7282614936977,127911906,Shoppers Drug Mart,1084 Wilson Avenue, , ,Toronto,M3K1G6,762813
-79.34085128105829,43.773755508176,127911917,Health Drugmart,105 Parkway Forest Drive, , ,Toronto,M2J1L8,762823
-79.2771391547147,43.705756399208795,127911920,Ina Grafton Gage Home,40 Bell Estate Road, , ,Toronto,M1L0E2,762825
-79.575708443338,43.6308386721958,127911923,Markland Wood Pharmacy Limited,4335 Bloor Street West, , ,Toronto,M9C2A5,762827
-79.4717753238465,43.7848337040207,127911925,Loblaw Pharmacy   #1033,51 Gerry Fitzgerald Drive, , ,Toronto,M3J3N4,762829
-79.39883009341591,43.7040984932784,127911927,Able Allergy Services,32 Berwick Avenue,Suite 201, ,Toronto,M5P1H1,762831
-79.27408145752149,43.7487561068922,127911932,Hellenic Home-Scarborough,2411 Lawrence Avenue East, , ,Toronto,M1P4X1,762832
-79.419178095034,43.64880028262999,127911934,Maynard Nursing Home,28 Halton Street, , ,Toronto,M6J1R3,762834
-79.4288290043132,43.7190975945136,127911935,Peoples Drug Mart,491 Lawrence Avenue West, , ,Toronto,M5M1C7,762835
-79.39271428637208,43.64627418341371,127911858,Shoppers Drug Mart #1320,388 King Street West, , ,Toronto,M5V1K2,762840
-79.2839839627131,43.771752010463,127911880,Kennedy Road Pharmacy,2 Antrim Crescent,Unit 4, ,Toronto,M1P2N3,762846
-79.567675342324,43.6483146756368,127911905,Chartwell Westbury Ltc Residen,495 The West Mall, , ,Toronto,M9C5R8,762852
-79.299987571481,43.8130875169565,127911918,Mon Sheong Scarborough Ltc Ctr,2030 McNicoll Avenue, , ,Toronto,M1V5P4,762854
-79.380213883986,43.664483487191,127911931,The Village Pharmacy,473 Church Street, , ,Toronto,M4Y2C5,762859
-79.4423472135248,43.7743866035655,127911939,Northview Pharmacy,4949 Bathurst Street, , ,Toronto,M2R1Y1,762860
-79.36538037844599,43.655296886265205,127911941,Moss Park Pharmacy Ltd,325 Queen Street East, , ,Toronto,M5A1S9,762862
-79.4664333198751,43.7593142998057,127912045,Shoppers Drug Mart #922,1115 Lodestar Road,Building E, ,Toronto,M3J0G9,762869
-79.55314384349509,43.7138048877934,127912047,Wal-Mart Pharmacy,2245 Islington Avenue, , ,Toronto,M9W3W7,762871
-79.4186852962815,43.664753585453795,127912059,The O'neill Centre,33 Christie Street, , ,Toronto,M6G3B1,762877
-79.4155020055097,43.7806489059114,127912069,North York Pharmacy,5631 Yonge Street, , ,Toronto,M2M3S9,762886
-79.43509010110479,43.660115783878005,127912079,Main Drug Mart,1130 Bloor Street West, , ,Toronto,M6H1M8,762894
-79.4456440156387,43.78634250550321,127912080,Bathurst Drug Mart,5987 Bathurst Street, , ,Toronto,M2R1Z3,762895
-79.4754844174185,43.698986888818105,127912082,Keele-Ingram Pharmacy,2221 Keele Street,Unit 101, ,Toronto,M6M3Z5,762896
-79.4279276034553,43.7126459934249,127912086,Bernard Zylberberg Md,2797 Bathurst Street,Unit 204, ,Toronto,M6B4B9,762898
-79.44629981447491,43.7708746027668,127912090,Valleyview Residence,541 Finch Avenue West, , ,Toronto,M2R3Y3,762901
-79.5658316496082,43.737080191275,127912092,Medi Plus Pharmacy,1111 Albion Road, , ,Toronto,M9V1A9,762902
-79.34885847613971,43.689020092951495,127912103,Pharmasave #645,1018 Pape Avenue, , ,Toronto,M4K3V9,762908
-79.4845815175858,43.6680540829704,127912112,Wal-Mart Pharmacy,2525 St Clair Avenue West, , ,Toronto,M6N4Z5,762915
-79.40446779109399,43.65733878481179,127912123,Augusta Central Pharmacy,360 College Street, , ,Toronto,M5T1S6,762924
-79.4091085014323,43.7576745021881,127912130,Pharmasave Health First Phcy,12 Harrison Garden Boulevard,Unit C, ,Toronto,M2N7K6,762930
-79.2931192678032,43.7963282143426,127912131,Value Plus Pharmacy,2677 Kennedy Road,Unit 8, ,Toronto,M1T3H8,762931
-79.41612070056091,43.72252499570521,127912091,Shoppers Drug Mart #803,1500 Avenue Road, , ,Toronto,M5M3X2,762946
-79.40512819213251,43.6667431864322,127912093,Shoppers Drug Mart #806,360 Bloor Street West,Unit A, ,Toronto,M5S1X1,762947
-79.30030446056291,43.68813229504371,127912105,Danforth Main Pharmacy,2575 Danforth Avenue, , ,Toronto,M4C1L5,762952
-79.5268990336461,43.6970954860911,127912121,The Village of Humber Heights,2245 Lawrence Avenue West, , ,Toronto,M9P3W3,762955
-79.2997804637685,43.726480001796595,127912135,The Drug Store Pharmacy #4078,1880 Eglinton Avenue East, , ,Toronto,M1L2L1,762959
-79.2545415565599,43.808640518286,127912136,Yee Hong Centre-Scarb Finch,60 Scottfield Drive, , ,Toronto,M1S5T7,762960
-79.42257570757529,43.7784744052017,127912137,Tim's Pharmacy,80 Finch Avenue West, , ,Toronto,M2N2H4,762961
-79.58940235886209,43.7566064935881,127912138,Shih Pharmacy,2700 Kipling Avenue,Unit 9, ,Toronto,M9V4P2,762962
-79.37640488467521,43.686120491165504,127912217,Marshall's Drug Store,412 Summerhill Avenue, , ,Toronto,M4W2E4,762968
-79.4688943230592,43.7863224044154,127912219,Shoppers Drug Mart #819,1881 Ave West,Suite ELES, ,Toronto,M3H5Y4,762970
-79.4529570067143,43.659118982873004,127912226,Shoppers Drug Mart #717,2440 Dundas Street West, , ,Toronto,M6P1W9,762974
-79.600120260034,43.7313907886759,127912227,Permanent Drug Mart,106 Humber College Boulevard, , ,Toronto,M9V4E4,762975
-79.5599901475895,43.735325491241,127912229,Albion Medical Pharmacy,900 Albion Road,Unit A1, ,Toronto,M9V1A5,762977
-79.40829499240859,43.65840618482161,127912230,Ontario Allergy Lab,567 Bathurst Street, , ,Toronto,M5S2P8,762978
-79.52146503716,43.7562265966978,127912232,Hawthorne Place Care Centre,2045 Finch Avenue West, , ,Toronto,M3N1M9,762980
-79.4623036127129,43.6933117884366,127912234,New Caledonia Pharmacy,600 Caledonia Road, , ,Toronto,M6E4V5,762981
-79.3872398954308,43.7687506051443,127912239,Loblaw Pharmacy #1019,2877 Bayview Avenue, , ,Toronto,M2K2S3,762985
-79.493458430117,43.7775214017301,127912240,University Health Centre Phcy,4801 Keele Street,Unit 59, ,Toronto,M3J3A4,762986
-79.3445988739135,43.6791674914194,127912249,Main Drug Mart,658 Danforth Avenue,Unit 102, ,Toronto,M4J5B9,762992
-79.3756624827433,43.66686418782,127912253,Wellesley Central Place,160 Wellesley Street East, , ,Toronto,M4Y1J2,762996
-79.2330439469248,43.777331113799,127912262,Mornelle Drug Mart,1200 Markham Road,Suite 101, ,Toronto,M1H3C3,763005
-79.3952080910148,43.689977090969705,127912263,Delisle Pharmacy,1566 Yonge Street,Upper Court, ,Toronto,M4T2S9,763006
-79.49081542794991,43.762626299248105,127912267,R.O.O.T.S. Four Winds Pharmacy,3932 Keele Street,Unit A, ,Toronto,M3J1N8,763010
-79.4201056986618,43.6866175892243,127912271,Habers Compounding Pharmacy,1584 Bathurst Street, , ,Toronto,M5P3H3,763012
-79.3422395731583,43.6791420915243,127912273,Shoppers Drug Mart #994,755 Danforth Avenue, , ,Toronto,M1K1L2,763014
-79.2984026606516,43.696051596521905,127912275,True Davidson Acres,200 Dawes Road, , ,Toronto,M4C5M8,763016
-79.28730716164159,43.747562906070605,127912277,Main Drug Mart,2130 Lawrence Avenue East, , ,Toronto,M1R3A6,763018
-79.41258650324299,43.765580903410395,127912278,Shoppers Drug Mart #1250,4978 Yonge Street, , ,Toronto,M2N7G8,763019
-79.4486352086113,43.696232089584505,127912284,Eglinton Discount Drugs,1774 Eglinton Avenue West, , ,Toronto,M6E2H6,763024
-79.5188033365562,43.7589861973049,127912293,Yorkgate Ida Drugmart,1 York Gate Boulevard,Yorkgate Mall, ,Toronto,M3N3A1,763031
-79.2150667398948,43.76275571207599,127912299,Golfdale Pharmacy,3750 Lawrence Avenue East, , ,Toronto,M1G1R1,763035
-79.4043084978206,43.7341722982952,127912302,Smith's Pharmacy,3463 Yonge Street, , ,Toronto,M4N2N3,763038
-79.44639131574229,43.7848220052024,127912222,Shoppers Drug Mart #899,5998 Bathurst Street, , ,Toronto,M2R1Z1,763044
-79.5183518311675,43.6998791869773,127912233,River Hill Pharmacy,2086 Lawrence Avenue West,Unit 182, ,Toronto,M9N2Z9,763046
-79.3906689987106,43.7934039092987,127912246,Extendicare/bayview Villa,550 Cummer Avenue, , ,Toronto,M2K2M2,763049
-79.2692371545441,43.7325172042692,127912294,Kennedy-Eglinton Pharmacy,2416 Eglinton Avenue East, , ,Toronto,M1K2P3,763056
-79.42761099885959,43.6617047845042,127912401,Bloor Court Pharmacy,936 Bloor Street West, , ,Toronto,M6H1L4,763063
-79.25101765225959,43.772678312152,127912403,Shoppers Drug Mart #1314,1235 McCowan Road, , ,Toronto,M1H3K3,763065
-79.4839226190197,43.6866619862645,127912410,Drug Store Pharmacy #4285,25 Photography Circle, , ,Toronto,M6M0A1,763071
-79.59650045850441,43.7271673881062,127912411,Humber Valley Terrace,95 Humber College Boulevard, , ,Toronto,M9V5B5,763072
-79.238859251545,43.808630419010804,127912416,National Pharmacy,70 Melford Drive,Unit 7, ,Toronto,M1B1V5,763075
-79.4449407094918,43.719525893839204,127912420,Lawrence Heights Family Phcy,12 Flemington Road, , ,Toronto,M6A2N4,763079
-79.57339205101029,43.7257364889364,127912425,Kipling Acres,2233 Kipling Avenue, , ,Toronto,M9W4L3,763083
-79.4713663146303,43.6823010860842,127912429,Rogers Road Pharmacy,576 Rogers Road, , ,Toronto,M6M1B6,763087
-79.5235467280512,43.6459170772725,127912446,Islington Medical Pharmacy,1243 Islington Avenue, , ,Toronto,M8X1Y9,763095
-79.2485508559133,43.8229959210756,127912449,Health Check Pharmacy,2826 Markham Road,Unit A, ,Toronto,M1X1E6,763098
-79.56969455257101,43.7565354944978,127912452,St. Joseph Pharmacy,2930 Islington Avenue, , ,Toronto,M9L2K5,763100
-79.4189142954307,43.6542629836014,127912464,Shoppers Drug Mart #813,725 College Street, , ,Toronto,M6G1C5,763108
-79.4182937071453,43.78903650724871,127912483,9-Eleven Drug Mart Ltd,6018 Yonge Street, , ,Toronto,M2M3V9,763121
-79.44435320426601,43.662467583860504,127912423,Universal Pharmacy,819 Lansdowne Avenue, , ,Toronto,M6H3Z2,763133
-79.4015321984645,43.7514707014542,127912433,Geriatrx Pharmacy,53 The Links Road,Suite 200, ,Toronto,M2P1T7,763135
-79.2618971599758,43.8206785200515,127912438,Ida Total Care Drug Mart,3300 McNicoll Avenue,Unit A11, ,Toronto,M1V5J6,763138
-79.3265315723789,43.7272478006919,127912461,Pharmasave Wynford Heights,150 Wynford Heights, , ,Toronto,M3C1K7,763147
-79.2762535649592,43.8251238201632,127912466,A & W Pharmacy,250 Alton Towers Circle, , ,Toronto,M1V3Z4,763148
-79.38958179078521,43.707731494344905,127912471,Shoppers Drug Mart #818,759 Mount Pleasant Road, , ,Toronto,M4S2N4,763151
-79.26404095466391,43.7527330080541,127912472,Torrance Compounding Pharmacy,2650 Lawrence Avenue East,Unit 3, ,Toronto,M1P2S1,763152
-79.4528133104551,43.7020157904041,127912492,Briarhill Pharmacy,2700 Dufferin Street,Unit 63, ,Toronto,M6B4J3,763155
-79.3597231804946,43.699097194216,127912493,The Drug Store Pharmacy #1092,11 Redway Road, , ,Toronto,M4H1P6,763156
-79.27519326127171,43.787247013584,127912593,Trinity Drug Mart,25 Glen Watford Drive,Unit 22, ,Toronto,M1S2B7,763163
-79.37379029458279,43.807651212575905,127912596,Chartwell Gibson Ltc Residence,1925 Steeles Avenue East,Suite ELES, ,Toronto,M2H2H3,763166
-79.4667907106185,43.6533746812218,127912604,High Park Pharmacy,1938 Bloor Street West, , ,Toronto,M6P3K8,763174
-79.41561650517659,43.77648060517679,127912607,Yonge-Finch Pharmacy,5440 Yonge Street,Unit 4, ,Toronto,M2N5R8,763177
-79.5603365364887,43.6087178690285,127912614,St George Allergy Laboratory,190 Sherway Drive,Unit 207, ,Toronto,M9C5N2,763184
-79.5651348398506,43.6294883724517,127912616,Dom Lipa Nursing Home,52 Neilson Drive, , ,Toronto,M9C1V7,763186
-79.3878173897599,43.7024913935079,127912627,Hardy Terrace,Mount Pleasant Road, , ,Toronto,N0E1K0,763197
-79.567767950243,43.73727719121899,127912632,Westside,1145 Albion Road, , ,Toronto,M9V4J7,763202
-79.3578640781855,43.67960829088221,127912633,Don Valley Pharmacy,855 Broadview Avenue, , ,Toronto,M4K3Z1,763203
-79.39851088884551,43.6533771843924,127912644,R K Pharmacy Limited,302 Spadina Avenue,Suite 101, ,Toronto,M5T2E7,763214
-79.4968041156544,43.601948470794795,127912646,Garden Court Nursing Home,1 Sand Beach Road, , ,Toronto,M8V2W2,763216
-79.24009285051471,43.792489516127795,127912647,Food Basics Pharmacy #585,5085 Sheppard Avenue East, , ,Toronto,M1S4N8,763217
-79.2330439469248,43.777331113799,127912654,Dr H Jethalal,1200 Markham Road,Room 316, ,Toronto,M1H3C3,763224
-79.3728748867865,43.722845697770396,127912658,Ambulatory Patient Pharmacy,2075 Bayview Avenue,"Room M1, Sunnybrook Health Science Ctr, 101", ,Toronto,M4N3M5,763228
-79.4086078919092,43.6515970836115,127912661,Hilary's Pharmacy,811 Dundas Street West, , ,Toronto,M6J1V4,763231
-79.4473076032462,43.6401994798139,127912663,Copernicus Lodge,66 Roncesvales Avenue, , ,Toronto,M6R3A7,763233
-79.4999369181839,43.6193425737053,127912664,Kassel's Pharmacy,396 Royal York Road, , ,Toronto,M8Y2R5,763234
-79.5184519221336,43.597208068955496,127912675,Lakeshore Lodge,3197 Lake Shore Boulevard West, , ,Toronto,M8V3X5,763245
-79.3674552798713,43.66398078769421,127912680,Shoppers Drug Mart #853,467 Parliament Street, , ,Toronto,M5A3A3,763249
-79.2525754488576,43.7283816043145,127912681,Super Value Pharmacy,878 Danforth Road, , ,Toronto,M1K1H8,763250
-79.2532899471944,43.7068564005044,127912789,Craiglee Nursing Home,102 Craiglee Drive, , ,Toronto,M1N2M7,763265
-79.45990361027529,43.67437658522739,127912804,Whiteside Pharmacy,1732 St Clair Avenue West, , ,Toronto,M6N1J1,763280
-79.40755830363871,43.7881531075941,127912806,Cummer House,205 Cummer Avenue, , ,Toronto,M2M2E8,763282
-79.4216738087276,43.794703008082294,127912807,Loblaw Pharmacy # 4388,6220 Yonge Street, , ,Toronto,M2M3X4,763283
-79.5399389414726,43.738447492724106,127912820,Weston Care Pharmacy,3214 Weston Road, , ,Toronto,M9M2T7,763296
-79.32163437487209,43.7732196089741,127912828,Victoria Commons Pharmacy,2555 Victoria Park Avenue,Unit 6, ,Toronto,M1T1A3,763304
-79.330391578989,43.7881375111792,127912836,Shoppers Drug Mart #1544,2794 Victoria Park Avenue, , ,Toronto,M2J4A8,763312
-79.60449556255979,43.7440948906935,127912843,Albion Drug Store,1770 Albion Road,Unit 40, ,Toronto,M9V1C2,763319
-79.379882783862,43.664274387169705,127912844,Medsexpert Pharmacy,461 Church Street, , ,Toronto,M4Y2C5,763320
-79.44372700544491,43.6780999866326,127912845,Blue Sky Pharmacy,1176 A ST.CLAIR Avenue West, , ,Toronto,M6E1B4,763321
-79.3100250722096,43.785060811586,127912848,Shoppers Drug Mart #875,2355 Warden Avenue, , ,Toronto,M1T1V7,763324
-79.31095726569009,43.7077638979961,127912855,Health Sheild Pharmacy,939 O'connor Drive, , ,Toronto,M4B2S7,763331
-79.47346461523891,43.6816156858664,127912856,Keele & Rogers Pharmacy,605 Rogers Road, , ,Toronto,M6M1B9,763332
-79.434551711163,43.7758164041788,127912860,Sina Pharmacy (NO.2) Inc,222 Finch Avenue West,Unit 107, ,Toronto,M2R1M6,763336
-79.3872740867658,43.670477487915896,127912863,Sante Pharmacy,2 Bloor Street West,Unit L07, ,Toronto,M4W3E2,763339
-79.20804853626831,43.747025809642295,127912871,Guildcrest Pharmacy,3775 Kingston Road,Unit 1, ,Toronto,M1J3H4,763346
-79.3128423679233,43.726291301158504,127912970,Phil-Way Pharmacy,1700 Eglinton Avenue East,Unit A3, ,Toronto,M4A2X4,763354
-79.3803009832369,43.655649685635794,127912971,Shoppers Drug Mart #1402,279 Yonge Street, , ,Toronto,M5B1N8,763355
-79.2410180491788,43.7739848128438,127912985,Bellamy Pharmacy,1907 Ellesmere Road, , ,Toronto,M1H2W5,763369
-79.4222676074379,43.7780333051388,127912988,Family Pharmacy,77 Finch Avenue West,Unit 104, ,Toronto,M2N2H5,763372
-79.5028802198684,43.6278148750564,127912994,Citrus Pharmacy,605 Royal York Road, , ,Toronto,M8Y4G5,763378
-79.3894543880921,43.6776411890722,127912998,Shoppers Drug Mart #926,1027 Yonge Street, , ,Toronto,M4W2K9,763382
-79.3849561927828,43.747064701453105,127912999,Shoppers Drug Mart #1403,2528 Bayview Avenue, , ,Toronto,M2L1A9,763383
-79.33678617542841,43.72469639976911,127913004,Medi Pharm Pharmacy,29 Gervais Drive,Unit 100, ,Toronto,M3C1Z1,763388
-79.3563240847039,43.7590945048902,127913007,Medisystem Phamracy 6011,75 Lesmill Road, , ,Toronto,M3B2T8,763391
-79.4443328055768,43.677405586482706,127913010,St Clair Drug Mart Pharmacy,1203 St Clair Avenue West, , ,Toronto,M6E1B5,763394
-79.3777253817398,43.647964184405296,127913018,Rexall,48 Yonge Street, , ,Toronto,M5E1G6,763402
-79.4226515956383,43.6430801814643,127913019,Rexall,1093 Queen Street West, , ,Toronto,M6J1J1,763403
-79.29089295954479,43.710737699446604,127913020,Clairlea Pharmacy,633 Pharmacy Avenue, , ,Toronto,M1L3H3,763404
-79.3612298813929,43.703834394976994,127913022,Pace Pharmacy,40 Laird Drive, , ,Toronto,M4G3T2,763406
-79.4739260139417,43.665257782975395,127913031,Junction Chemist,17 St Johns Road, , ,Toronto,M6P1T7,763415
-79.3851892934257,43.7534926025681,127913039,Odette Cancer Centre Pharmacy,Bayview Avenue,T1-271-2075, ,Toronto,M4N3M5,763423
-79.2447693486813,43.7547263092951,127913042,Shoppers Drug Mart #501,685 McCowan Road, , ,Toronto,M1J1K2,763426
-79.2474937479387,43.7363941059548,127913047,Shoppers Drug Mart #859,2751 Eglinton Avenue East, , ,Toronto,M1J2C7,763431
-79.4899860278743,43.764755199659206,127913052,Bh Pharmacy,1300 Finch Avenue West,Unit 29, ,Toronto,M3J3K2,763436
-79.34831577757991,43.7073432961914,127913055,Costco Pharmacy #1316,42 Overlea Boulevard, , ,Toronto,M4H1B8,763439
