_id,OBJECTID,GEO_ID,NAME,BOARD_NAME,SOURCE_ADDRESS,SCHOOL_TYPE_DESC,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,ADDRESS_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,LATITUDE,LONGITUDE,geometry
29646,670,10924126,NATIONAL BALLET SCHOOL,,400 JARVIS ST,Private,10924126,400,Jarvis St,400 Jarvis St,M4Y 2G6,former Toronto,Toronto,National Ballet School,43.6635981417,-79.3775832929,"{u'type': u'Point', u'coordinates': (-79.3775832929, 43.6635981417)}"
29647,671,762114,NATIVE LEARNING CENTRE,Toronto District School Board,83 ALEXANDER ST,English Public,762114,83,Alexander St,83 Alexander St,M4Y 1B7,former Toronto,Toronto,Church Street Public School,43.6636084257,-79.3791781654,"{u'type': u'Point', u'coordinates': (-79.3791781654, 43.6636084257)}"
29649,673,3049684,NATIVITY OF OUR LORD CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,35 SAFFRON CRES,English Separate,3049684,35,Saffron Cres,35 Saffron Cres,M9C 3T8,Etobicoke,Toronto,Nativity of Our Lord Catholic School,43.6534070909,-79.5755064668,"{u'type': u'Point', u'coordinates': (-79.5755064668, 43.6534070909)}"
29650,674,11915543,NEIL MCNEIL CATHOLIC HIGH SCHOOL,Toronto Catholic District School Board,127 VICTORIA PARK AVE,English Separate,11915543,127,Victoria Park Ave,127 Victoria Park Ave,M4E 3S2,Scarborough,Toronto,Neil McNeil,43.6792997723,-79.2828981619,"{u'type': u'Point', u'coordinates': (-79.2828981619, 43.6792997723)}"
29651,675,7635592,NELSON MANDELA PARK PUBLIC SCHOOL,Toronto District School Board,440 SHUTER ST,English Public,7635592,440,Shuter St,440 Shuter St,M5A 1X6,former Toronto,Toronto,Nelson Mandela Park Public School,43.6582511901,-79.3605527757,"{u'type': u'Point', u'coordinates': (-79.3605527757, 43.6582511901)}"
29652,676,1015558,NEW ARISING CHRISTIAN SCHOOL,,69 LONG BRANCH AVE,Private,1015558,69,Long Branch Ave,69 Long Branch Ave,M8W 3J5,Etobicoke,Toronto,St Agnes Church Anglican,43.5936335553,-79.533384564,"{u'type': u'Point', u'coordinates': (-79.533384564, 43.5936335553)}"
29653,677,331512,NEW COVENANT CHURCH SCHOOL,,1800 ELLESMERE RD,Private,331512,1800,Ellesmere Rd,1800 Ellesmere Rd,M1H 2V5,Scarborough,Toronto,,43.7745350941,-79.2448446014,"{u'type': u'Point', u'coordinates': (-79.2448446014, 43.7745350941)}"
29654,678,30030968,NEW HAVEN LEARNING CTR FOR CHILDREN,,301 LANOR AVE,Private,30030968,301,Lanor Ave,301 Lanor Ave,M8W 2R1,Etobicoke,Toronto,,43.6111896759,-79.5336104774,"{u'type': u'Point', u'coordinates': (-79.5336104774, 43.6111896759)}"
29655,679,877371,NEWTON INTERNATIONAL COLLEGE SCHOOL,,17 TORONTO ST,Private,877371,17,Toronto St,17 Toronto St,M5C 2R1,former Toronto,Toronto,,43.6504652934,-79.3760168994,"{u'type': u'Point', u'coordinates': (-79.3760168994, 43.6504652934)}"
29656,680,10335749,NEWTONBROOK SECONDARY SCHOOL,Toronto District School Board,155 HILDA AVE,English Public,10335749,155,Hilda Ave,155 Hilda Ave,M2M 1V6,North York,Toronto,Newtonbrook Secondary School,43.7935491355,-79.4262425901,"{u'type': u'Point', u'coordinates': (-79.4262425901, 43.7935491355)}"
29657,681,12267344,NIAGARA STREET JUNIOR PUBLIC SCHOOL,Toronto District School Board,222 NIAGARA ST,English Public,12267344,222,Niagara St,222 Niagara St,M6J 2L3,former Toronto,Toronto,Niagara St Public School,43.6439374595,-79.408252925,"{u'type': u'Point', u'coordinates': (-79.408252925, 43.6439374595)}"
29658,682,11739450,NILE ACADEMY - BLUE HAVEN CAMPUS,,5 BLUE HAVEN CRES,Private,11739450,5,Blue Haven Cres,5 Blue Haven Cres,M9M 1W6,North York,Toronto,Bambolino Preschool Montessori Academy,43.7445216084,-79.5582630205,"{u'type': u'Point', u'coordinates': (-79.5582630205, 43.7445216084)}"
29659,683,30114253,NOBEL ACADEMY,,5635 YONGE ST,Private,30114253,5635,Yonge St,5635 Yonge St,M2M 3S9,North York,Toronto,,43.7806289558,-79.4154068586,"{u'type': u'Point', u'coordinates': (-79.4154068586, 43.7806289558)}"
29660,684,1027292,NOORI ISLAMIC INSTITUTE ELEMENTARY SCHOOL,,100 REXDALE BLVD,Private,1027292,100,Rexdale Blvd,100 Rexdale Blvd,M9W 1N7,Etobicoke,Toronto,,43.712623559,-79.564041582,"{u'type': u'Point', u'coordinates': (-79.564041582, 43.712623559)}"
29661,685,325679,NORMAN COOK JUNIOR PUBLIC SCHOOL,Toronto District School Board,725 DANFORTH RD,English Public,325679,725,Danforth Rd,725 Danforth Rd,M1K 1G4,Scarborough,Toronto,Norman Cook Junior Public School,43.7190391303,-79.2577951259,"{u'type': u'Point', u'coordinates': (-79.2577951259, 43.7190391303)}"
29662,686,510159,NORMAN INGRAM PUBLIC SCHOOL,Toronto District School Board,50 DUNCAIRN RD,English Public,510159,50,Duncairn Rd,50 Duncairn Rd,M3B 1C8,North York,Toronto,Norman Ingram Public School,43.7399524524,-79.3496061486,"{u'type': u'Point', u'coordinates': (-79.3496061486, 43.7399524524)}"
29663,687,7794390,NORSEMAN JUNIOR MIDDLE SCHOOL,Toronto District School Board,105 NORSEMAN ST,English Public,7794390,105,Norseman St,105 Norseman St,M8Z 2R1,Etobicoke,Toronto,Norseman Junior Middle School,43.6343052597,-79.5163297489,"{u'type': u'Point', u'coordinates': (-79.5163297489, 43.6343052597)}"
29664,688,365117,NORTH AGINCOURT JUNIOR PUBLIC SCHOOL,Toronto District School Board,60 MORAN RD,English Public,365117,60,Moran Rd,60 Moran Rd,M1S 2J3,Scarborough,Toronto,North Agincourt Junior Public School,43.7964537062,-79.2762127949,"{u'type': u'Point', u'coordinates': (-79.2762127949, 43.7964537062)}"
29665,689,3497653,NORTH ALBION COLLEGIATE INSTITUTE,Toronto District School Board,2580 KIPLING AVE,English Public,3497653,2580,Kipling Ave,2580 Kipling Ave,M9V 3B2,Etobicoke,Toronto,North Albion Collegiate Institute,43.7471415695,-79.5851427788,"{u'type': u'Point', u'coordinates': (-79.5851427788, 43.7471415695)}"
29666,690,303840,NORTH BENDALE JUNIOR PUBLIC SCHOOL,Toronto District School Board,29 AVELINE CRES,English Public,303840,29,Aveline Cres,29 Aveline Cres,M1H 2P4,Scarborough,Toronto,North Bendale Junior Public School,43.7705721088,-79.2478021031,"{u'type': u'Point', u'coordinates': (-79.2478021031, 43.7705721088)}"
29667,691,321476,NORTH BRIDLEWOOD JUNIOR PUBLIC SCHOOL,Toronto District School Board,50 COLLINGSBROOK BLVD,English Public,321476,50,Collingsbrook Blvd,50 Collingsbrook Blvd,M1W 1L7,Scarborough,Toronto,North Bridlewood Public School,43.7889163555,-79.3185870835,"{u'type': u'Point', u'coordinates': (-79.3185870835, 43.7889163555)}"
29668,692,9950376,NORTH EAST YEAR ROUND ALTERNATIVE CENTRE,Toronto District School Board,2900 DON MILLS RD E,English Public,9950376,2900,Don Mills Rd E,2900 Don Mills Rd E,M2J 3B6,North York,Toronto,Woodbine Junior High School,43.7824288155,-79.349385411,"{u'type': u'Point', u'coordinates': (-79.349385411, 43.7824288155)}"
29669,693,14073053,NORTH KIPLING JUNIOR MIDDLE SCHOOL,Toronto District School Board,2 ROWNTREE RD,English Public,14073053,2,Rowntree Rd,2 Rowntree Rd,M9V 5C7,Etobicoke,Toronto,"North Kipling Junior Middle School, North Kipling Community Centre",43.7520919013,-79.5844719859,"{u'type': u'Point', u'coordinates': (-79.5844719859, 43.7520919013)}"
29670,694,870542,NORTH PREPARATORY JUNIOR PUBLIC SCHOOL,Toronto District School Board,1100 SPADINA RD,English Public,870542,1100,Spadina Rd,1100 Spadina Rd,M5N 2M6,former Toronto,Toronto,North Preparatory Public School,43.7057655831,-79.4203748854,"{u'type': u'Point', u'coordinates': (-79.4203748854, 43.7057655831)}"
29671,695,9602753,NORTH TORONTO CHRISTIAN SCHOOL,,255 YORKLAND BLVD,Private,9602753,255,Yorkland Blvd,255 Yorkland Blvd,M2J 1S3,North York,Toronto,,43.7734330101,-79.3367506937,"{u'type': u'Point', u'coordinates': (-79.3367506937, 43.7734330101)}"
29672,696,20097962,NORTH TORONTO COLLEGIATE INSTITUTE,Toronto District School Board,17 BROADWAY AVE,English Public,20097962,17,Broadway Ave,17 Broadway Ave,M4P 1T7,former Toronto,Toronto,,43.709806734,-79.3966000753,"{u'type': u'Point', u'coordinates': (-79.3966000753, 43.709806734)}"
29673,697,30055925,NORTH WEST YEAR ROUND ALTERNATIVE,Toronto District School Board,425 PATRICIA AVE,English Public,30055925,425,Patricia Ave,425 Patricia Ave,M2R 2N1,North York,Toronto,,43.7845564408,-79.4411616325,"{u'type': u'Point', u'coordinates': (-79.4411616325, 43.7845564408)}"
29674,698,11129857,NORTH YORK LINC,Toronto District School Board,685 SHEPPARD AVE E,English Public,11129857,685,Sheppard Ave E,685 Sheppard Ave E,M2K 1B6,North York,Toronto,,43.7683164394,-79.3783925772,"{u'type': u'Point', u'coordinates': (-79.3783925772, 43.7683164394)}"
29675,699,845013,NORTHERN SECONDARY SCHOOL,Toronto District School Board,851 MOUNT PLEASANT RD,English Public,845013,851,Mount Pleasant Rd,851 Mount Pleasant Rd,M4P 2L5,former Toronto,Toronto,Northern Secondary School,43.7105370976,-79.3901642998,"{u'type': u'Point', u'coordinates': (-79.3901642998, 43.7105370976)}"
29676,700,33244,NORTHLEA ELEMENTARY & MIDDLE SCHOOL,Toronto District School Board,305 RUMSEY RD,English Public,33244,305,Rumsey Rd,305 Rumsey Rd,M4G 1R4,East York,Toronto,Northlea Public School,43.714443665,-79.3696628901,"{u'type': u'Point', u'coordinates': (-79.3696628901, 43.714443665)}"
29677,701,11541973,NORTHMOUNT SCHOOL,,26 MALLARD RD,Private,11541973,26,Mallard Rd,26 Mallard Rd,M3B 1S3,North York,Toronto,,43.7477223223,-79.3499322134,"{u'type': u'Point', u'coordinates': (-79.3499322134, 43.7477223223)}"
29678,702,30030280,NORTHVIEW HEIGHTS SECONDARY SCHOOL,Toronto District School Board,550 FINCH AVE W,English Public,30030280,550,Finch Ave W,550 Finch Ave W,M2R 1N6,North York,Toronto,Northview Heights Secondary School,43.7738827739,-79.446117707,"{u'type': u'Point', u'coordinates': (-79.446117707, 43.7738827739)}"
29679,703,14198771,NORWAY JUNIOR PUBLIC SCHOOL,Toronto District School Board,390 KINGSTON RD,English Public,14198771,390,Kingston Rd,390 Kingston Rd,M4L 1T9,former Toronto,Toronto,Norway Public School,43.676279047,-79.3066687043,"{u'type': u'Point', u'coordinates': (-79.3066687043, 43.676279047)}"
29680,704,6294727,NOTRE DAME CATHOLIC HIGH SCHOOL,Toronto Catholic District School Board,12 MALVERN AVE,English Separate,6294727,12,Malvern Ave,12 Malvern Ave,M4E 3E1,former Toronto,Toronto,Notre Dame High School,43.6806857788,-79.2931313771,"{u'type': u'Point', u'coordinates': (-79.2931313771, 43.6806857788)}"
29681,705,993855,NOTRE DAME DE GRACE CATHOLIC ELEMENTARY SCHOOL,Conseil scolaire de district catholique Centre-Sud,59 CLEMENT RD,French Separate,993855,59,Clement Rd,59 Clement Rd,M9R 1Y5,Etobicoke,Toronto,Notre Dame De Grace Catholic Elementary School,43.6792638343,-79.5598091719,"{u'type': u'Point', u'coordinates': (-79.5598091719, 43.6792638343)}"
29682,706,7955771,OAK LEARNERS,,394 ROYAL YORK RD,Private,7955771,394,Royal York Rd,394 Royal York Rd,M8Y 2R3,Etobicoke,Toronto,,43.6190221048,-79.4998646877,"{u'type': u'Point', u'coordinates': (-79.4998646877, 43.6190221048)}"
29683,707,523032,OAKDALE PARK MIDDLE SCHOOL,Toronto District School Board,315 GRANDRAVINE DR,English Public,523032,315,Grandravine Dr,315 Grandravine Dr,M3N 1J5,North York,Toronto,Oakdale Park Middle School,43.7474650746,-79.5119920581,"{u'type': u'Point', u'coordinates': (-79.5119920581, 43.7474650746)}"
29684,708,315052,OAKRIDGE JUNIOR PUBLIC SCHOOL,Toronto District School Board,110 BYNG AVE,English Public,315052,110,Byng Ave,110 Byng Ave,M1L 3P1,Scarborough,Toronto,Oakridge Junior Public School,43.6954675998,-79.2815887509,"{u'type': u'Point', u'coordinates': (-79.2815887509, 43.6954675998)}"
29685,709,12116136,OAKWOOD COLLEGIATE INSTITUTE,Toronto District School Board,991 ST CLAIR AVE W,English Public,12116136,991,St Clair Ave W,991 St Clair Ave W,M6E 1A3,former Toronto,Toronto,Oakwood Collegiate Institute,43.6786558887,-79.4363790056,"{u'type': u'Point', u'coordinates': (-79.4363790056, 43.6786558887)}"
29686,710,13972658,OAKWOOD VILLAGE MONTESSORI SCHOOL,,473 OAKWOOD AVE,Private,13972658,473,Oakwood Ave,473 Oakwood Ave,M6E 2W4,York,Toronto,,43.6910539306,-79.4398412899,"{u'type': u'Point', u'coordinates': (-79.4398412899, 43.6910539306)}"
29687,711,3948771,OASIS ALTERNATIVE SECONDARY SCHOOL,Toronto District School Board,20 BRANT ST,English Public,3948771,20,Brant St,20 Brant St,M5V 2M1,former Toronto,Toronto,Alpha Alternative Junior Public School,43.6457220332,-79.3982225847,"{u'type': u'Point', u'coordinates': (-79.3982225847, 43.6457220332)}"
29688,712,12631087,OCAD UNIVERSITY - ABOVEGRD ART SUPPLIES,,74 MCCAUL ST,University,12631087,74,Mc Caul St,74 Mc Caul St,M5T 3K2,former Toronto,Toronto,,43.6524633701,-79.390912964,"{u'type': u'Point', u'coordinates': (-79.390912964, 43.6524633701)}"
29689,713,12631093,OCAD UNIVERSITY - ANNEX BUILDING,,113 MCCAUL ST,University,12631093,113,Mc Caul St,113 Mc Caul St,,former Toronto,Toronto,,43.6539177498,-79.3910771988,"{u'type': u'Point', u'coordinates': (-79.3910771988, 43.6539177498)}"
29690,714,10947998,OCAD UNIVERSITY - INCLUSIVE DESIGN INSTITUTE,,49 MCCAUL ST,University,10947998,49,Mc Caul St,49 Mc Caul St,,former Toronto,Toronto,,43.6515933302,-79.3900624572,"{u'type': u'Point', u'coordinates': (-79.3900624572, 43.6515933302)}"
29691,715,14606896,OCAD UNIVERSITY - MAIN BUILDING,,100 MCCAUL ST,University,14606896,100,Mc Caul St,100 Mc Caul St,M5T 1W1,former Toronto,Toronto,,43.6530033697,-79.3912049794,"{u'type': u'Point', u'coordinates': (-79.3912049794, 43.6530033697)}"
29692,716,12631086,OCAD UNIVERSITY - ROSALIE SHARP PAVILION,,115 MCCAUL ST,University,12631086,115,Mc Caul St,115 Mc Caul St,,former Toronto,Toronto,,43.6540223298,-79.3911552491,"{u'type': u'Point', u'coordinates': (-79.3911552491, 43.6540223298)}"
29693,717,14208234,OCAD UNIVERSITY - STUDENT CENTRE,,51 MCCAUL ST,University,14208234,51,Mc Caul St,51 Mc Caul St,M5T 2W7,former Toronto,Toronto,,43.6518576128,-79.3901495341,"{u'type': u'Point', u'coordinates': (-79.3901495341, 43.6518576128)}"
29694,718,7796143,OCAD UNIVERSITY - THE LEARNING ZONE,,122 ST PATRICK ST,University,7796143,122,St Patrick St,122 St Patrick St,M5T 2X8,former Toronto,Toronto,,43.6534723512,-79.3901433056,"{u'type': u'Point', u'coordinates': (-79.3901433056, 43.6534723512)}"
29695,719,8609165,O'CONNOR PUBLIC SCHOOL,Toronto District School Board,1665 O'CONNOR DR,English Public,8609165,1665,O'Connor Dr,1665 O'Connor Dr,M4A 1W5,North York,Toronto,O'Connor Public School,43.7165073254,-79.3041521329,"{u'type': u'Point', u'coordinates': (-79.3041521329, 43.7165073254)}"
29696,720,853889,OGDEN JUNIOR PUBLIC SCHOOL,Toronto District School Board,33 PHOEBE ST,English Public,853889,33,Phoebe St,33 Phoebe St,M5T 1A8,former Toronto,Toronto,Ogden Public School,43.6500136151,-79.395126856,"{u'type': u'Point', u'coordinates': (-79.395126856, 43.6500136151)}"
29697,721,990939,OLIVET NEW CHURCH,,279 BURNHAMTHORPE RD,Private,990939,279,Burnhamthorpe Rd,279 Burnhamthorpe Rd,M9B 1Z6,Etobicoke,Toronto,,43.6500467209,-79.5448717545,"{u'type': u'Point', u'coordinates': (-79.5448717545, 43.6500467209)}"
29698,722,507995,ONE DIRECTION ACADEMY SECONDARY SCHOOL,,885 DON MILLS RD,Private,507995,885,Don Mills Rd,885 Don Mills Rd,M3C 1V9,North York,Toronto,,43.7250025658,-79.3392782443,"{u'type': u'Point', u'coordinates': (-79.3392782443, 43.7250025658)}"
29699,723,20258267,ONTARIO ACADEMY OF INTERNATIONAL EDUCATION,,4 LANSING SQ,Private,20258267,4,Lansing Sq,4 Lansing Sq,M2J 5A2,North York,Toronto,,43.7740825707,-79.3252164121,"{u'type': u'Point', u'coordinates': (-79.3252164121, 43.7740825707)}"
29700,724,800592,ONTARIO ACADEMY OF TECHNOLOGY SECONDARY SCHOOL,,55 EGLINTON AVE E,Private,800592,55,Eglinton Ave E,55 Eglinton Ave E,M4P 1G8,former Toronto,Toronto,Canadian Unitarian Council,43.7069069156,-79.3960778236,"{u'type': u'Point', u'coordinates': (-79.3960778236, 43.7069069156)}"
29701,725,13501978,ONTARIO INTERNATIONAL COLLEGE,,501 CONSUMERS RD,Private,13501978,501,Consumers Rd,501 Consumers Rd,M2J 5E2,North York,Toronto,,43.7707004338,-79.3247855638,"{u'type': u'Point', u'coordinates': (-79.3247855638, 43.7707004338)}"
29702,726,515118,ORAYNU CHILDREN'S SCHOOL,,131 FENN AVE,Private,515118,131,Fenn Ave,131 Fenn Ave,M2P 1X7,North York,Toronto,St Andrew's Middle School,43.7515973529,-79.3903297628,"{u'type': u'Point', u'coordinates': (-79.3903297628, 43.7515973529)}"
29703,727,9947932,ORDE STREET JUNIOR PUBLIC SCHOOL,Toronto District School Board,18 ORDE ST,English Public,9947932,18,Orde St,18 Orde St,M5T 1N7,former Toronto,Toronto,Orde Street Junior Public School,43.6586274866,-79.3922600824,"{u'type': u'Point', u'coordinates': (-79.3922600824, 43.6586274866)}"
29704,728,7323683,ORIOLE PARK JUNIOR PUBLIC SCHOOL,Toronto District School Board,80 BRAEMAR AVE,English Public,7323683,80,Braemar Ave,80 Braemar Ave,M5P 2L4,former Toronto,Toronto,Oriole Park Junior Public School,43.7025715517,-79.4096932775,"{u'type': u'Point', u'coordinates': (-79.4096932775, 43.7025715517)}"
29705,729,9486678,OSSINGTON OLD ORCHARD JUNIOR PUBLIC SCHOOL,Toronto District School Board,380 OSSINGTON AVE,English Public,9486678,380,Ossington Ave,380 Ossington Ave,M6J 3A5,former Toronto,Toronto,Ossington/Old Orchard Public School,43.6527076701,-79.4225997593,"{u'type': u'Point', u'coordinates': (-79.4225997593, 43.6527076701)}"
29706,730,388154,OUR LADY OF FATIMA CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,3176 ST CLAIR AVE E,English Separate,388154,3176,St Clair Ave E,3176 St Clair Ave E,M1L 1V6,Scarborough,Toronto,Our Lady Of Fatima Catholic School,43.7101599387,-79.2936158401,"{u'type': u'Point', u'coordinates': (-79.2936158401, 43.7101599387)}"
29707,731,313294,OUR LADY OF GRACE CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,121 BRIMWOOD BLVD,English Separate,313294,121,Brimwood Blvd,121 Brimwood Blvd,M1V 1E5,Scarborough,Toronto,Our Lady Of Grace Catholic School,43.8124790854,-79.2750444662,"{u'type': u'Point', u'coordinates': (-79.2750444662, 43.8124790854)}"
29708,732,10906432,OUR LADY OF GUADALUPE CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,3105 DON MILLS RD,English Separate,10906432,3105,Don Mills Rd,3105 Don Mills Rd,M2J 3C2,North York,Toronto,Our Lady of Guadalupe,43.7898742437,-79.3533482303,"{u'type': u'Point', u'coordinates': (-79.3533482303, 43.7898742437)}"
29709,733,10923487,OUR LADY OF LOURDES CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,444 SHERBOURNE ST,English Separate,10923487,444,Sherbourne St,444 Sherbourne St,M4X 1K2,former Toronto,Toronto,Our Lady Of Lourdes Catholic School,43.6660434935,-79.3746955628,"{u'type': u'Point', u'coordinates': (-79.3746955628, 43.6660434935)}"
29710,734,9530460,OUR LADY OF PEACE CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,70 MATTICE AVE,English Separate,9530460,70,Mattice Ave,70 Mattice Ave,M9B 1T6,Etobicoke,Toronto,Our Lady Of Peace Catholic School,43.646512249,-79.5410781547,"{u'type': u'Point', u'coordinates': (-79.5410781547, 43.646512249)}"
29711,735,13971319,OUR LADY OF PERPETUAL HELP CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,1 1/2 GARFIELD AVE,English Separate,13971319,1 1/2,Garfield Ave,1 1/2 Garfield Ave,M4T 1E6,former Toronto,Toronto,Our Lady Of Perpetual Help C S,43.6871050814,-79.3834646497,"{u'type': u'Point', u'coordinates': (-79.3834646497, 43.6871050814)}"
29712,736,1019749,OUR LADY OF SORROWS CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,32 MONTGOMERY RD,English Separate,1019749,32,Montgomery Rd,32 Montgomery Rd,M8X 1Z4,Etobicoke,Toronto,Our Lady of Sorrows,43.6482193682,-79.5189670333,"{u'type': u'Point', u'coordinates': (-79.5189670333, 43.6482193682)}"
29713,737,521683,OUR LADY OF THE ASSUMPTION CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,125 GLENMOUNT AVE,English Separate,521683,125,Glenmount Ave,125 Glenmount Ave,M6B 3C2,North York,Toronto,Our Lady of the Assumption Catholic School,43.7163703521,-79.4316993861,"{u'type': u'Point', u'coordinates': (-79.4316993861, 43.7163703521)}"
29714,738,9531820,OUR LADY OF VICTORY CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,70 GUESTVILLE AVE,English Separate,9531820,70,Guestville Ave,70 Guestville Ave,M6N 4N3,York,Toronto,Our Lady Of Victory Catholic School,43.6836610022,-79.4898300918,"{u'type': u'Point', u'coordinates': (-79.4898300918, 43.6836610022)}"
29715,739,348652,OUR LADY OF WISDOM CATHOLIC ELEMENTARY SCHOOL,Toronto Catholic District School Board,10 JAPONICA RD,English Separate,348652,10,Japonica Rd,10 Japonica Rd,M1R 4R7,Scarborough,Toronto,Our Lady Of Wisdom Catholic School,43.7619465822,-79.3083463663,"{u'type': u'Point', u'coordinates': (-79.3083463663, 43.7619465822)}"
29716,740,548156,OVERLAND LEARNING CENTRE,Toronto District School Board,55 OVERLAND DR,English Public,548156,55,Overland Dr,55 Overland Dr,M3C 2C3,North York,Toronto,Overland Learning Centre,43.7317977236,-79.3484836115,"{u'type': u'Point', u'coordinates': (-79.3484836115, 43.7317977236)}"
